sentences,EF,INF,ADR,DI,others,annotation,review_id,sentence_id,sent_start,sent_end
"Отличный эффект, так как организм начинает бороться и ему это проще делать при отдыхе, а не активных действиях.",1,0,0,0,0,EF[2],894297,6,483,594
"Стало тяжело дышать, головокружение, потеря сознания, паника, сердце выпрыгивало... Был один дома, побежал вытаскивать из себя все что принял в ванную.",0,0,1,0,0,ADR[3],1443820,2,91,242
В итоге.,0,0,0,0,0,NEUTRAL,2659756,9,399,407
Глаза теперь меньше устают.,1,0,0,1,0,EF[4]|DI[3],2436921,6,346,373
"Решила принять ещё одну для профилактики и услышала своё сердце, пульс участился, какое-то беспокойство.",0,0,1,1,0,ADR[3]|DI[1],1789376,5,291,395
Плюс он замечательно подошел моему мужу.#Text=2 раза в самом начале болезни он его использовал и оба раза препарат помог не разболеться.,1,0,0,0,0,EF[5],4074238,14,1065,1196
"Не развернутыми предложениями, конечно, но с каждым днем все лучше и лучше.",1,0,0,0,0,EF[4],910944,7,370,445
Время использования: 2 недели,0,0,0,0,0,NEUTRAL,2533802,9,800,829
"Уже после недели, может чуть больше, я почувствовала явные улучшения в самочувствии.",1,0,0,0,0,EF[3],655424,5,247,331
В первый день приема Ликопид 10мг раз в день за 30 мин до еды - поднялась температура до 37.7.,0,0,1,0,0,ADR[1],1792597,1,0,94
"Удобно что свечки маленькие, в отличии от некоторых других подобных свечей, ребенок и не почувствовал их при вводе, одежду не марали, следовательно они не текли, как иногда бывает.",0,0,0,0,0,NEUTRAL,2688660,5,466,646
