sentences,EF,INF,ADR,DI,others,annotation,review_id,sentence_id,sent_start,sent_end
"Кроме применения лекарственнных препаратов, вечером, перед сном я стараюсь успокоиться, снять эмоциональное напряжение.",0,0,0,1,0,DI[7]|Finding[8],2661222,4,292,411
"Жене помогло, воспаление было связано с гинекологией.",1,0,0,1,0,EF[1]|DI[4],591673,2,195,248
"В предыдущие годы применяла инфлювак, побочных действий не было, но гриппом болела, не могу сказать, что в легкой форме, но если сравнивать с теми, кто не прививался, то легче.",0,0,0,1,0,DI[3],1417439,7,375,551
"Очень хорошее средство на начальном этапе простуды поняла для себя, эффективный только на первых трех днях простуды, если болеет ребенок уже неделю то покупать смысла нет, уже не поможет.",1,1,0,1,0,EF[3]|INF[1]|DI[2],2665699,5,321,508
"У меня была жуткая депрессия и по совету подруги я попробовала принимать эти таблетки, пила их почти месяц, ежедневно 3 раза в день, но никакого эффекта к сожалению не обнаружила... Вообще никакого облегчения!",0,1,0,1,0,INF[2]|DI[3],582797,2,57,266
"Поэтому после 2 месяцев лечение все побочные эффекты выявились и пришлось лечить уже температуру, диарея, рвоту.",0,0,1,0,0,ADR[14],6430802,32,1998,2110
"Случилось мне во время беременнсоти обзавестись насморком и единственный препарат который можно беременным оказался гриппфероном, т. к. в нем никакой химии.",0,0,0,1,0,DI[4],2499624,4,151,307
Донормил - это как утверждает сайт википедия седативное средство и средство для лечения от бессоницы.,0,0,0,1,0,DI[4],755139,1,0,101
"Рекомендую эти свечи, только желательно проходить курс полностью, т. е. использовать все 10 штук-это всего 5 дней.",1,0,0,0,0,EF[2],2509783,6,384,498
"Мама попила лекарство 2 дня, улучшение конечно было, но так и пришлось идти ещё докупать.",1,0,0,0,0,EF[8],807999,5,307,396
"В настоящий момент с каждым днем прибавляются все новые симптомы орви - от боли в горле перешло к боли в груди, кашлю с трудноотделяемой мокротой и риниту.#Text=и Это на 5 день приема!!",0,1,0,1,0,INF[7]|DI[6],4194932,11,555,739
"Мне кажется, что он не эффективен.",0,1,0,0,0,INF[2],591900,7,599,633
Т. е отличный припарат который отлично поддерживает иммунитет!,1,0,0,1,0,EF[1]|DI[4],2546207,8,738,800
