sentences,EF,INF,ADR,DI,Finding
It seems as if bleeding forever is a side effect but doctors tell you that its not the drug I have been on Arthotec for Three months I still have pain and stiffness at first week into this drug I was in so much pain I sat on the floor at work and thought I was gaving a baby.,0,0,1,0,0
I'm avoiding (or delaying) Total Ankle + both knees replacement for post traumaic osteoarthritis due to injuries 30 years.,0,0,0,1,0
"This drug makes me so agitated--insomnia, hideously increased muscle tension, short tempered, impatient.",0,0,1,0,0
При ходьбе он заворачивал ножку внутрь.,0,0,0,1,0
"No drowsiness, grogginess or memory loss like I had with Neurontin.",0,0,1,0,0
Всего чего я добилась от этого препарата принимаего 3 дня - это нормализовалась температура и естественно прошёл озноб.,1,0,0,1,0
I now wonder if this is a chronic pain condition.,0,0,0,0,1
"Found this website and no longer doubt the source of pain, etc is definitely from taking Lipitor.",0,0,1,0,0
"Если бы лежала дома и болела, то и не заметила бы побочных эффектов, а именно сонливость, когда лежала в следующий раз дома при ОРВИ, то спала отлично.",0,0,1,1,0
"muscle weariness in legs, especially after waking up.",0,0,1,0,0
Слизистая носа (больше справа)покрылась белым налётом с кровоточащими изъязвлениями.,0,0,0,1,0
I told my doctor I was feeling weak.,0,0,1,0,0
"Выпила вторую таблетку, как прописано через сутки-На меня сразу напали все болезни мира-Глаза изнутри выдавливало, кашель сорвал всё горло, я себя буквально по частям отрывала от дивана, что бы подняться, лицо отекло, слабость ужасная.",0,0,1,0,0
"Вообще, моя подруга очень подсадила своего ребенка на имуностимуляторы, как ""Виферон"", только начинают чихать тут же ей свечку в попу.",0,0,0,1,0
"Body Pains all over, major on going muscle cramps, very bad stomach pains, nervous system problems, pushing blood presure up and up and early signs of osteoarthritis.",0,0,1,0,0
"Sorry to say my leg pains have not went away, and by reading many of these postings it appears to exaggerate this condition.",0,0,0,0,0
I was having severe pain in my legs.,0,0,1,0,0
Also take Cozaar for high BP and Bisoprolol for heart rythm.,0,0,0,0,1
"muscle pain, fatigue, swollen tongue.",0,0,1,0,0
I've been on Lipitor for almost 2 years as a booster for a type of kidney malfunction.,0,0,0,1,0
А вообще лучше не болеть))),0,0,0,0,0
Of note is my history of cholecystectomy (10 years ago) and osteoarthritis.,0,0,0,1,0
"Вторую прививку мы сделали только через 3 месяца, и она была импортной.",0,0,0,0,0
"back ache, dizziness, leg cramps on exercise walk.",0,0,1,0,0
Possibly increased hair loss - (and I am female so it is really unfortunate) but thinning hair among women at my age also runs in my mothers family so can't really blame statins.,0,0,1,1,0
"If you have foot pain while on a statin, assume a connection, and assume that family physicians and podiatrists are largely unaware of this connection.",0,0,1,0,0
Однако... есть один большой минус для меня при его приеме!,0,0,0,0,0
"Когда помогал, когда нет.",0,0,0,0,0
"PARTIAL LOSS OF SIGHT,VERTIGO,SEX DRIVE GONE LOSS OF HAIR MISC MUSCEL PAIN.",0,0,1,0,0
"I also find that it makes me a bit drowsy, almost like a sleeping pill.",0,0,1,0,0
Как и у любых лекарств есть противопоказания и побочные действия.,0,0,0,0,0
"I am having horrible aching in my fingers, knees, hips & toes.",0,0,1,0,0
"severe edema of lower extremities that got worse when walking/exercising/sitting/standing, vision problems, muscle weakness (lift weights every day but couldn't open a bottle of water), shoulder pain (every morning regardless of sleeping position), numbness on left side, rapid pulse, productive cough, poor coordination while walking (kept bumping into things), light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult), 25% weight gain (due to doctor-recommended eating to relieve light-headedness).",0,0,1,0,0
My stomach stayed upset and painful through 9/14.,0,0,1,0,0
feverish.,0,0,1,0,0
Gas and frequent diarrhea.,0,0,1,0,0
Spleen Cancer and ALS patient.,0,0,0,1,0
"have tried everything for leg pain, and my new hip pain.",0,0,1,0,0
И смотрите внимательно нет ли аллергических реакций на препарат.,0,0,0,0,1
Капли Грипферон всегда есть в моей аптечке - точнее в холодильнике.,0,0,0,0,0
"Hip, leg,shoulder pain.",0,0,1,0,0
"Random severe cramping, diarrhea, increased menstrual blood flow.",0,0,1,0,0
"head aches, memory loss.",0,0,1,0,0
Именно таким неприятным моментом стало для меня выздоравливание от пневмонии.,1,0,0,1,0
"В связи с неспокойным поведение дочери, эти таблеточки ей прописал невролог где-то в год.",0,0,0,1,0
Blurred vision (thought eyes tested fine during last visit to eye doc) and joint pain.,0,0,1,0,0
"Цена на этот препарат совсем смешная, так что совсем не удивительно, что толку никакого от него нет Время использования: 2 недели",0,0,0,0,0
First time in years my back ache has gone away so effectively.,0,0,0,0,0
Primary care diagnosed and treated labyrinthitis.,0,0,1,0,0
"But, after my doctor confirmed that my swollen knees were not gout, I began to consider other causes.",0,0,1,1,0
"I've experienced tennis elbow and plantar fasciatis before, so I can't necessarily blame Lipitor.",0,0,1,0,0
"И так с появление ребенка в нашей семье и частыми простудными и вирусными заболеваниями в нашей аптечке надолго и крепко поселился ""Афлубин"".",0,0,0,1,0
"vision problems, stiff neck symtoms, nerve pain and weakness in forearms from the elbows to the wrists in both arms with pain.",0,0,1,0,0
