,id,comment_id,drug_id,sentence_index,sentences,ADR,WD,EF,INF,SSI,DI,Findings,others,rating,category
3890,1138.0,152.0,cymbalta.152,2.0,I would have heart palpitations and awake 3-4X a night.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4703,244.0,38.0,EffexorXR.38,7.0,SHOULD BE OFF THE MARKET.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
2380,889.0,154.0,zoloft.154,2.0,It cured my symptoms within 6 months.,0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
1340,1341.0,195.0,lexapro.195,1.0,"Help with anxiety and depression (bipolar related) Had dry mouth for a month when first starting it, None",1,0.0,1,0,1.0,1,0.0,0,5.0,ssri
19,20.0,2.0,lexapro.2,8.0,"And there is a chance that it will give you PSSD, which as the name suggests persists even after you stop taking the drug, Just google 'PSSD' and you'll see what I mean, So please: NEVER take this drug, not even one tablet.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1168,1169.0,175.0,lexapro.175,6.0,"I started off with 10mg which was ok but now that I'm on 20 I feel SO much BETTER, Yes, the first few weeks weren't easy, Honestly, reading any negative reviews on a medication won't help you either,been there, done that and it only makes you more aware of any bad reactions.",0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
1115,1116.0,167.0,lexapro.167,4.0,I began taking 10mg and then gradually brought it up to 20 mg last year.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
1871,380.0,69.0,zoloft.69,3.0,At the moment I can say that I felt better on 100mg.,0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
3998,1246.0,168.0,cymbalta.168,7.0,none of these side effects bad enough to discontinue drug so far. ,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
438,439.0,70.0,lexapro.70,8.0,I have to take a nap every day.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
1654,163.0,28.0,zoloft.28,1.0,"soon after take it, knocked out feeling, extreme yawning, foggy brain, and absolutely no sleep at 3 consecutive nights even with sleep aid!",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5354,895.0,140.0,effexorXR.140,12.0,"Overall, Effexor did very well relieving my depression.",0,0.0,1,0,1.0,1,0.0,0,4.0,snri
5123,664.0,107.0,effexorXR.107,4.0,Well except for my boyfriend.,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4403,1651.0,223.0,cymbalta.223,2.0,After the two weeks the neuropathy pain subsided and had a loss of appetite which was a good thing for me.,1,0.0,0,0,1.0,1,0.0,0,5.0,snri
5674,1215.0,184.0,effexorXR.184,2.0,"Saved my life after 20 years on Prozac; went to generic Prosac didn't work, tried lexapro, very depressed.",0,0.0,1,0,0.0,0,1.0,0,5.0,snri
5286,827.0,130.0,effexorXR.130,1.0,"high cholesterol, sweating, decreased appetite. ",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
3787,1035.0,138.0,cymbalta.138,5.0,"Tough it out - things do get better, and your body will adjust!",0,0.0,1,0,0.0,0,0.0,0,4.0,snri
4000,1248.0,169.0,cymbalta.169,2.0,I wanted to add some comments that I forgot.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
5647,1188.0,179.0,effexorXR.179,17.0,"After reading other posts, will try taking in a divided dose or in the am to combat the insomnia.",0,0.0,0,0,1.0,0,0.0,0,5.0,snri
1514,23.0,4.0,zoloft.4,13.0,Paxil seemed to calm me down so much.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
582,583.0,91.0,lexapro.91,5.0,"I am able to sleep at night on this drug, my sexual drive is fine, and I don't seem to eat out of stress.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
203,204.0,32.0,lexapro.32,1.0,"Constant yawning,severe tremors,headache, lost all sex drive the first day, couldn't orgasm if I tried, terrible jaw clenching, helped somewhat with social anxiety, but general anxiety got worse, panic attacks increased,.",1,0.0,1,1,1.0,1,0.0,0,1.0,ssri
4520,61.0,11.0,EffexorXR.11,1.0,"If I could go back, I would have never taken this drug.",0,0.0,0,0,0.0,0,0.0,1,1.0,snri
2042,551.0,100.0,zoloft.100,6.0,But my overall mood has been much better which I guess is a good thing.,0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
5775,1316.0,201.0,effexorXR.201,4.0,long term side fx at 150 mg have been a lowered libido and some chronic muscle pain.,1,0.0,0,0,0.0,0,0.0,0,5.0,snri
5790,1331.0,201.0,effexorXR.201,19.0,"The problem is, most doctors friends & family have NO idea HOW BAD withdrwal symptoms are.",0,0.0,0,0,0.0,0,0.0,1,5.0,snri
1487,1488.0,219.0,lexapro.219,1.0,Routine Side Effects for 4 weeks.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
4617,158.0,23.0,EffexorXR.23,11.0,Shame on the medical community for putting people through this type of misery!,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
4535,76.0,12.0,EffexorXR.12,5.0,HAD A CAT SCAN AND NOTHING SHOWED UP.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
4329,1577.0,216.0,cymbalta.216,12.0,They have not caused any problems yet with the cymbalta.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
517,518.0,80.0,lexapro.80,13.0,"Despite all this, looking back, it might have been what I needed for the time that I was on it.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
4835,376.0,58.0,EffexorXR.58,5.0,Panic attacks came back.,1,0.0,0,0,1.0,0,0.0,0,1.0,snri
4251,1499.0,206.0,cymbalta.206,5.0,"When I wake up sad, I don't spiral into a full blown depression.",0,0.0,1,0,1.0,1,0.0,0,5.0,snri
5570,1111.0,172.0,effexorXR.172,14.0,"My God, I wasn't in this bad of shape before I started taking the drug!",0,0.0,0,1,0.0,0,0.0,0,4.0,snri
668,669.0,102.0,lexapro.102,3.0,I noticed that almost from day one.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1589,98.0,16.0,zoloft.16,5.0,i hate it .,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
1244,1245.0,180.0,lexapro.180,3.0,It's very hard to cry.,1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
5925,1466.0,218.0,effexorXR.218,15.0,I'm still me - a much happier me.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
5617,1158.0,177.0,effexorXR.177,10.0,"im happy with the result, is certainly worth the side affects.",1,0.0,1,0,0.0,0,0.0,0,5.0,snri
4606,147.0,22.0,EffexorXR.22,6.0,"Avoid at all costs, even if your quack might want to ruin your life with it.",0,0.0,0,0,0.0,0,0.0,1,1.0,snri
5511,1052.0,163.0,effexorXR.163,4.0,All side affects and withdraw effects are now gone.,1,1.0,0,0,0.0,0,0.0,0,4.0,snri
4365,1613.0,220.0,cymbalta.220,7.0,"This is by far the best antidepressant I've been on, and I wouldn't trade it for the world.",0,0.0,1,0,0.0,0,0.0,0,5.0,snri
1872,381.0,69.0,zoloft.69,4.0,I still feel depressed and have negative thoughts racing through my mind so I don't think 50mg is really enough for me.,0,0.0,0,1,1.0,0,0.0,0,3.0,ssri
2107,616.0,111.0,zoloft.111,9.0,One is forever changed and cannot function as expected without the drug.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
2091,600.0,108.0,zoloft.108,7.0,"I miss orgasms, but I like the person I am now a lot better than I was.",1,0.0,1,0,0.0,0,0.0,0,4.0,ssri
3896,1144.0,152.0,cymbalta.152,8.0,"Initially I felt as if I was ""awakened.""",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4108,1356.0,183.0,cymbalta.183,9.0,"I am really, really shaky, nervous, a bit tense and I feel like I am having heart palpitations.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
5877,1418.0,213.0,effexorXR.213,9.0,"I also got my appetite back and managed to put on the weight I had lost as a result of my anxiety, Overall.",0,0.0,1,0,1.0,1,0.0,0,5.0,snri
214,215.0,33.0,lexapro.33,3.0,i would not recomend anyone take this medication for any reason.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
4603,144.0,22.0,EffexorXR.22,3.0,"Have been on it for over 6 years now, and have been trying to come off it for the last 6 months, and even with cutting back very gradually on the dose for months, it has caused dreadful side effects, feeling dizzy and like i am going to vomit all the time, feel spaced out, feel absolutely dreadful.",0,1.0,0,0,0.0,0,0.0,0,1.0,snri
1220,1221.0,178.0,lexapro.178,28.0,I feel like I don't need it any more.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
693,694.0,106.0,lexapro.106,4.0,I think it would be good in combination with a stimulant of some kind.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1886,395.0,74.0,zoloft.74,1.0,completely destroyed what was left of my sex drive (and almost my marriage).,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
4209,1457.0,197.0,cymbalta.197,5.0,He has given me a prescription for Topomax to counter effects.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
5245,786.0,123.0,effexorXR.123,3.0,Made my drinking into raging alcoholism.,1,0.0,0,0,0.0,0,0.0,0,4.0,snri
877,878.0,133.0,lexapro.133,15.0,I'm in the process right now of deciding whether or not I want to live with them.,0,0.0,0,0,0.0,0,0.0,1,4.0,ssri
5476,1017.0,158.0,effexorXR.158,10.0,It gets better.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
1103,1104.0,165.0,lexapro.165,1.0,none.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
4718,259.0,41.0,EffexorXR.41,3.0,DO NOT TAKE THIS DRUG!,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
196,197.0,31.0,lexapro.31,3.0,"I was taking 10 mg. After a lifetime of perfect dental checkups and having beautiful teeth, I now have 50 percent bone loss in my jaw because of the teeth grinding.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5009,550.0,87.0,effexorXR.87,3.0,I found on the regular Effexor that I didn't have any of these symptoms because it wears off. ,0,0.0,0,0,0.0,0,0.0,1,3.0,snri
4867,408.0,62.0,EffexorXR.62,10.0,For me this drug has been shit and i will never take it again.,0,0.0,0,0,0.0,0,0.0,1,1.0,snri
2284,793.0,137.0,zoloft.137,6.0,It helped a lot at the beginning when I had anxiety attacks and depression.,0,0.0,1,0,1.0,1,0.0,0,4.0,ssri
1926,435.0,81.0,zoloft.81,1.0,non-existent sex drive. ,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
1158,1159.0,173.0,lexapro.173,4.0,"My follow through is great, where as I used to be flaky and couldn't be counted on, Lexapro has changed all that - now I'm dependable",0,0.0,1,0,1.0,1,0.0,0,5.0,ssri
1491,1492.0,219.0,lexapro.219,5.0,"The drug does not ""do"" anything to me, except permit me to be myself.",0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
1210,1211.0,178.0,lexapro.178,18.0,I was to the point that if I even looked at my baby or heard his voice I wanted to vomit.,0,0.0,0,0,1.0,0,0.0,0,5.0,ssri
68,69.0,9.0,lexapro.9,2.0,"Almost no libido at all, Utterly useless.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
568,569.0,89.0,lexapro.89,3.0,It is way better than Paxil.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
1541,50.0,10.0,zoloft.10,7.0,Finally the third Cardiologist said it was the Zoloft and took me off.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
96,97.0,14.0,lexapro.14,6.0,Doctors did not tell me that I needed to increase my Thyroid medicine as recommended by the manufacturer of the thyroid medicine.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
1001,1002.0,152.0,lexapro.152,1.0,"constipation, fatigue, weight gain, blocked tears and sad feelings that still existed inside of me.",1,0.0,0,1,1.0,0,0.0,0,4.0,ssri
139,140.0,22.0,lexapro.22,3.0,I gained 13 lbs in 6 weeks and could not get out of bed after 60 days.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
764,765.0,115.0,lexapro.115,8.0,Sweating for the first 7-8 months was AWFUL.,1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
4637,178.0,26.0,EffexorXR.26,10.0,"At no point was I informed that it *was* addictive in humans, despite non-human testing showing otherwise.",1,0.0,0,0,0.0,0,0.0,0,1.0,snri
1187,1188.0,177.0,lexapro.177,5.0,I think the Lexapro helps a lot but it seems like something is still lacking in my mental/emotional state.,0,0.0,1,1,0.0,0,0.0,0,5.0,ssri
1375,1376.0,201.0,lexapro.201,6.0,I always seem to want more.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
5122,663.0,107.0,effexorXR.107,3.0,I'd have days on 75 mg 1 a day that I'd wake up early and be n a cleaning jolly mood until someone else stepped n that space whether by phone or n person.,0,0.0,1,0,0.0,0,0.0,0,3.0,snri
5883,1424.0,213.0,effexorXR.213,15.0,"It may be depression and medication can help, whether it is Effexor XR or another drug.",0,0.0,0,0,1.0,1,0.0,0,5.0,snri
5954,1495.0,222.0,effexorXR.222,5.0,I feel SO much better.,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
463,464.0,73.0,lexapro.73,2.0,I was just taken off EffexorXR after 2weeks because i had an allergic reaction to it.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
4144,1392.0,188.0,cymbalta.188,3.0,"Both my depression and anxiety have abated significantly, though there is some of both left (plus the tiredness, which I suspect could be depression-related).",0,0.0,1,0,1.0,1,0.0,0,5.0,snri
5579,1120.0,173.0,effexorXR.173,3.0,"all those side effects went away though after a couple weeks and now it just makes me really gassy and i think my vision has become a little more blurry, the gas is very innoying though even at night when im in bed with my boyfriend its really uncomfortable but i took an over the counter pill for gas relief and it seemed to work.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
5082,623.0,100.0,effexorXR.100,3.0,It is suppose to be not addictive but it has all the side effects of an addictive drug.,0,1.0,0,0,0.0,0,0.0,0,3.0,snri
594,595.0,93.0,lexapro.93,3.0,Nausea; vomiting; suicidal thoughts; slight schizophrenia; tremors; increased anxiety; agitation resulting in violent thoughts; psychosis.,1,0.0,0,0,1.0,0,0.0,0,3.0,ssri
625,626.0,97.0,lexapro.97,2.0,"At first it was great then as the paxil slowly left, I feel too up, even though I wanted to feel awake which I really neverdid withthe paxil.",0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
450,451.0,71.0,lexapro.71,7.0,Not a good look!,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
5394,935.0,147.0,effexorXR.147,1.0,"While I have been on Effexor, I have identified side effects like asexuality - also, other sexual side effects; including: Ejaculation problems, and reduced climax intensity.",1,0.0,0,0,0.0,0,0.0,0,4.0,snri
4083,1331.0,179.0,cymbalta.179,5.0,After taking the 30 mg tab this morning I already feel much better.,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
3945,1193.0,160.0,cymbalta.160,2.0,"I had intense headaches for the first 3 days of taking Cymbalta, but then the depression ""fog"" cleared and I felt much less weighed down by my thoughts.",1,0.0,0,0,1.0,1,0.0,0,4.0,snri
4360,1608.0,220.0,cymbalta.220,2.0,"for 2 years, I've suffered from something called lymphocytic colitis (my white blood cells attack my colon), causing severe diarrhea.",1,0.0,0,0,0.0,0,1.0,0,5.0,snri
856,857.0,131.0,lexapro.131,2.0,"The side effects I have experienced when MISSING a dose or more are: jittery-ness, dizziness and vertigo, nausea, swells in mood, overall awful feeling.",0,1.0,0,0,0.0,0,0.0,0,4.0,ssri
4581,122.0,18.0,EffexorXR.18,16.0,This medication does more harm then good.,1,0.0,0,0,0.0,0,0.0,0,1.0,snri
5777,1318.0,201.0,effexorXR.201,6.0,lasts until hours after I take the next dose.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
150,151.0,24.0,lexapro.24,3.0,"Also I had a severe inablility to concentrate which made it impossible to do my job,I am a Registered Nurse.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
3906,1154.0,155.0,cymbalta.155,2.0,"It's been over a year now, and I still have not regained it.",0,0.0,0,0,0.0,0,0.0,1,4.0,snri
1305,1306.0,189.0,lexapro.189,10.0,"Social, happy to have company, emotionally well & stable, Again, woke up at 4am (no anxiety) for no reason but fell asleep an hour later.",0,0.0,1,0,1.0,1,0.0,0,5.0,ssri
3714,962.0,127.0,cymbalta.127,4.0,I feel like a junkie.,1,0.0,0,0,0.0,0,0.0,0,3.0,snri
1295,1296.0,188.0,lexapro.188,5.0,"I've gotten back to exercising and enjoying my life in ways that I haven't been able to for years, Thank you!",0,0.0,1,0,0.0,0,0.0,0,5.0,ssri
2011,520.0,94.0,zoloft.94,2.0,more tiredness and irritable when I had to get up.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
457,458.0,71.0,lexapro.71,14.0,"I started taking Lexapro in the 4th year of the episode, and recovered in the 5th year, Now it's 3 years post recovery, and I wish I hadn't stayed on it this long.",0,0.0,1,0,0.0,0,0.0,0,3.0,ssri
2323,832.0,143.0,zoloft.143,4.0,I still have trouble waking up in the morning which I thought was depression but maybe I just have a sleep disorder.,0,0.0,0,1,1.0,0,0.0,0,4.0,ssri
5572,1113.0,172.0,effexorXR.172,16.0,But I feel I can say that this drug is VERY ADDICTIVE.,0,1.0,0,0,0.0,0,0.0,0,4.0,snri
4214,1462.0,200.0,cymbalta.200,1.0,"at first had some anxiety and still have insomnia, usually after sleeping only 4 hrs.",1,0.0,0,0,0.0,0,0.0,0,5.0,snri
1954,463.0,86.0,zoloft.86,2.0,Dry mouth also for the first few days.,1,0.0,0,0,0.0,0,0.0,0,3.0,ssri
1820,329.0,59.0,zoloft.59,1.0,"dizziness, nausea, extreme loss of appetite, diarrhoea, lethargy, tingling in fingers, sleeplessness, low blood sugar from loss of appetite.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
239,240.0,39.0,lexapro.39,4.0,"Before I got any fatter, I stopped taking it and my metabolism is MESSED UP.",1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
5705,1246.0,190.0,effexorXR.190,3.0,Effexor has been very effective in calming me in situations (even insignificant ones) where I would normally,0,0.0,1,0,0.0,0,0.0,0,5.0,snri
4815,356.0,53.0,EffexorXR.53,3.0,"It's simply a cover up your feelings drug,seriously, don't take it!",1,0.0,0,0,0.0,0,0.0,0,1.0,snri
2236,745.0,129.0,zoloft.129,3.0,There is light at the end of the tunnel.,0,0.0,1,0,0.0,0,0.0,0,4.0,ssri
4226,1474.0,201.0,cymbalta.201,6.0,i highly recommend it if you are in chronic pain or EVEN- feeding off of the exogenous opoid.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
5789,1330.0,201.0,effexorXR.201,18.0,"Easy as that, And DUH- withdrawal is gonna suck.",0,1.0,0,0,0.0,0,0.0,0,5.0,snri
3624,872.0,116.0,cymbalta.116,3.0,"No real mood change, but decision making became a lot easier.",0,0.0,1,0,0.0,0,0.0,0,3.0,snri
4686,227.0,35.0,EffexorXR.35,3.0,"had brain shocks, psychotic symptoms (heard voices, hypergraphia) cataplexic episodes.",0,1.0,0,0,0.0,0,0.0,0,1.0,snri
4981,522.0,79.0,EffexorXR.79,8.0,it feels like someone else is in your body.,0,1.0,0,0,0.0,0,0.0,0,2.0,snri
4539,80.0,14.0,EffexorXR.14,2.0,I began The Drug From The Lower Pits Of Hell on the advice of my female OB/GYN who pushed it as something to help me through menopause difficulties.,0,0.0,0,0,1.0,1,0.0,0,1.0,snri
1765,274.0,51.0,zoloft.51,1.0,"Some days constant hunger, other days no appetite at all.",1,0.0,0,0,0.0,0,0.0,0,2.0,ssri
4995,536.0,81.0,EffexorXR.81,2.0,"Has anyone had a similar experience, My doc doesn't seem to know what is going on.",0,0.0,0,0,0.0,0,0.0,1,2.0,snri
1699,208.0,39.0,zoloft.39,9.0,feel free to contact me I'm a research junky when it comes to meds!,0,0.0,0,0,0.0,0,0.0,1,2.0,ssri
4913,454.0,73.0,EffexorXR.73,2.0,"I am very healthy and physically fit, Just started-only 2 37,5 mg. doses into it.",0,0.0,0,0,0.0,0,0.0,1,2.0,snri
2330,839.0,144.0,zoloft.144,3.0,"Zoloft worked quickly and effectively at first, but eventually the weight gain it caused led to more depression (not to mention other health problems!)",1,0.0,1,0,1.0,1,0.0,0,4.0,ssri
5178,719.0,114.0,effexorXR.114,1.0,"weight gain, sweating, loss of libido, crave carbs - see additonal comments.",1,0.0,0,0,0.0,0,0.0,0,3.0,snri
2213,722.0,126.0,zoloft.126,1.0,"Severe diarrhea, which caused bad abdominal cramping.",1,0.0,0,0,0.0,0,0.0,0,4.0,ssri
3959,1207.0,162.0,cymbalta.162,5.0,Now I am on my second interview thanks to Cymbalta,0,0.0,0,0,0.0,0,0.0,1,4.0,snri
4895,436.0,68.0,EffexorXR.68,4.0,"i have a history of eating disoders, so this did NOT help with that.",0,0.0,0,1,1.0,0,0.0,0,2.0,snri
5290,831.0,131.0,effexorXR.131,4.0,I will deal with the side effects any day for how Effexor has changed my life for the better.,1,0.0,1,0,0.0,0,0.0,0,4.0,snri
5656,1197.0,181.0,effexorXR.181,6.0,"I truly felt ""normal"".",0,0.0,1,0,0.0,0,0.0,0,5.0,snri
3700,948.0,125.0,cymbalta.125,4.0,"It's been somewhat effective with the anxiety, but I find valium works much better for that.",0,0.0,1,0,1.0,1,0.0,0,3.0,snri
1840,349.0,62.0,zoloft.62,2.0,"I originally was on Zoloft for two or three years and then stopped taking it, but had started to develop symptoms of depression again about 2 1/2 years ago.",0,0.0,0,0,1.0,1,0.0,0,3.0,ssri
99,100.0,14.0,lexapro.14,9.0,It apparently doesn't take a long time for this medicine to build up toxic levels in your blood and liver as well as affecting your brain.,0,0.0,0,0,0.0,0,0.0,1,1.0,ssri
1253,1254.0,182.0,lexapro.182,1.0,Really no negative side effects.,0,0.0,0,0,0.0,0,0.0,1,5.0,ssri
4378,1626.0,221.0,cymbalta.221,12.0,That has also subsided.,0,0.0,0,0,0.0,0,0.0,1,5.0,snri
5930,1471.0,219.0,effexorXR.219,4.0,The side effects are far less hassle than being in my dark depression,1,0.0,0,0,1.0,1,0.0,0,5.0,snri
191,192.0,30.0,lexapro.30,2.0,I'm in serious pain right now.,1,0.0,0,0,0.0,0,0.0,0,1.0,ssri
1946,455.0,85.0,zoloft.85,3.0,The first dosage was 50 mg and after that increased to 100mg.,0,0.0,0,0,0.0,0,0.0,1,3.0,ssri
944,945.0,141.0,lexapro.141,13.0,"I've been trying my best to bury my depression down,things in my past,such as abuse,rings I did not want to deal with.",0,0.0,0,0,1.0,0,0.0,0,4.0,ssri
1162,1163.0,174.0,lexapro.174,4.0,"I thought there was something seriously wrong with mine, so I'm glad to know it is a side effect and not something else.",1,0.0,0,0,0.0,0,0.0,0,5.0,ssri
