sentences,EF,INF,ADR,DI,Finding
"Body Pains all over, major on going muscle cramps, very bad stomach pains, nervous system problems, pushing blood presure up and up and early signs of osteoarthritis.",0,0,1,0,0
"Sorry to say my leg pains have not went away, and by reading many of these postings it appears to exaggerate this condition.",0,0,0,0,0
I was having severe pain in my legs.,0,0,1,0,0
Also take Cozaar for high BP and Bisoprolol for heart rythm.,0,0,0,0,1
"muscle pain, fatigue, swollen tongue.",0,0,1,0,0
I've been on Lipitor for almost 2 years as a booster for a type of kidney malfunction.,0,0,0,1,0
And in General it is better not to get sick))),0,0,0,0,0
Of note is my history of cholecystectomy (10 years ago) and osteoarthritis.,0,0,0,1,0
"The second vaccination we did only after 3 months, and it was imported.",0,0,0,0,0
"back ache, dizziness, leg cramps on exercise walk.",0,0,1,0,0
Possibly increased hair loss - (and I am female so it is really unfortunate) but thinning hair among women at my age also runs in my mothers family so can't really blame statins.,0,0,1,1,0
"If you have foot pain while on a statin, assume a connection, and assume that family physicians and podiatrists are largely unaware of this connection.",0,0,1,0,0
However... there is one big minus for me when taking it!,0,0,0,0,0
"When I helped, when I didn't.",0,0,0,0,0
"PARTIAL LOSS OF SIGHT,VERTIGO,SEX DRIVE GONE LOSS OF HAIR MISC MUSCEL PAIN.",0,0,1,0,0
"I also find that it makes me a bit drowsy, almost like a sleeping pill.",0,0,1,0,0
"As with all medications, there are contraindications and side effects.",0,0,0,0,0
"I am having horrible aching in my fingers, knees, hips & toes.",0,0,1,0,0
"severe edema of lower extremities that got worse when walking/exercising/sitting/standing, vision problems, muscle weakness (lift weights every day but couldn't open a bottle of water), shoulder pain (every morning regardless of sleeping position), numbness on left side, rapid pulse, productive cough, poor coordination while walking (kept bumping into things), light-headedness (hurt to hold my head up or turn my head from side to side and that made driving real difficult), 25% weight gain (due to doctor-recommended eating to relieve light-headedness).",0,0,1,0,0
My stomach stayed upset and painful through 9/14.,0,0,1,0,0
feverish.,0,0,1,0,0
Gas and frequent diarrhea.,0,0,1,0,0
Spleen Cancer and ALS patient.,0,0,0,1,0
"have tried everything for leg pain, and my new hip pain.",0,0,1,0,0
And look carefully for any allergic reactions to the drug.,0,0,0,0,1
"Gripferon drops are always in my first-aid kit - or rather, in the refrigerator.",0,0,0,0,0
"Hip, leg,shoulder pain.",0,0,1,0,0
"Random severe cramping, diarrhea, increased menstrual blood flow.",0,0,1,0,0
"head aches, memory loss.",0,0,1,0,0
This was the unpleasant moment when I was recovering from pneumonia.,1,0,0,1,0
"Due to her daughter's restless behavior, these pills were prescribed to her by a neurologist about a year ago.",0,0,0,1,0
Blurred vision (thought eyes tested fine during last visit to eye doc) and joint pain.,0,0,1,0,0
"The price of this drug is quite ridiculous, so it is not surprising that there is no use from it Time of use: 2 weeks",0,0,0,0,0
First time in years my back ache has gone away so effectively.,0,0,0,0,0
Primary care diagnosed and treated labyrinthitis.,0,0,1,0,0
"But, after my doctor confirmed that my swollen knees were not gout, I began to consider other causes.",0,0,1,1,0
"I've experienced tennis elbow and plantar fasciatis before, so I can't necessarily blame Lipitor.",0,0,1,0,0
"And so with the appearance of a child in our family and frequent colds and viral diseases in our medicine Cabinet for a long time and firmly settled ""Aflubin"".",0,0,0,1,0
"vision problems, stiff neck symtoms, nerve pain and weakness in forearms from the elbows to the wrists in both arms with pain.",0,0,1,0,0
"We were fine with it, no allergic reactions (in side effects written, perhaps ), taking an hour after a meal, or an hour before a meal.",0,0,0,0,1
"taken since 2004, just got off this stuff a month or so now, had memory loss, extreme ache in left arm and sometimes left leg.",0,0,1,0,0
muscle pain in thighs and legs.,0,0,1,0,0
"I've had some excruciating thigh cramps, and more recently, I have noticed a generalized weakness all over my body.",0,0,1,0,0
Stiffness in morning and after sitting.,0,0,1,0,0
Overall impression: Helps.,1,0,0,0,0
nothing but the body poisoned((( can anyone tell me a good remedy for insomnia???,0,1,0,1,0
Overall impression: 1 RATING 4 NOTE,0,0,0,0,0
"In the evening I felt unwell:nose is dripping, shivering, body aching.",0,0,0,1,0
"If Lipitor is the cause of all these problems, high cholesterol does not look so bad.",0,0,0,0,1
"tingling in feet & face/abdominal & muscular pain in back of neck/ Cramps in calves, This stuff is horrible!!!",0,0,1,0,0
"iritated eyes, extremely painful inflammed joints(too painful to walk) muscle cramps, numbness and tingling in feet arm and legs-muscle spasams in face and neck.",0,0,1,0,0
After 2 months I started having leg cramps and very dark urine.,0,0,1,0,0
"Because so many people take Lipitor, and headaches, etc are so coommon, what we need is to show that there is an increased incidence of side effects like these compared to those not taking Lipitor, AND that the side effects go away once stopping it.",0,0,0,0,1
"The eldest child is in kindergarten, and is constantly ill.",0,0,0,0,0
Usage time: several colds,0,0,0,1,0
Very painful muscle aches especially in calves and lower back.,0,0,1,0,0
After about 1 1/2 years I started having pain in my shoulders.,0,0,1,0,0
Doctor said it couldn't possibly b e that - I stopped in two days cough had gone.,0,0,1,0,0
Joint pain.,0,0,1,0,0
"By end of day I am in extreme pain, and can barely walk.",0,0,1,0,0
"I was living with the initial, common side effects, but after 2 years my fingertips got puffy and/or scaly.",0,0,1,0,0
"Yes, and I was ill very often, but after using them, I became much less likely to get the flu and colds.",1,0,0,1,0
"I was depressed, everything was annoying, ""why am I not doing well..."" - and everything like that, I saw the ad, I think: Afobazol is what I need.",0,0,0,1,0
"Very slowly, over many years, I've developed debilitating muscle pains, horrible fatigue, tingling in my arms, legs and fingers; I've gone to the doctor for 5 years, at least, trying to find out what is wrong with me.",0,0,1,0,0
Knee pain.,0,0,1,0,0
I came home from work with a lot of tears and a runny nose that I don't have enough handkerchief for once.,0,0,0,1,0
Two hours after admission condition deteriorated significantly in the evening there was pain in region of kidneys.,0,0,1,0,0
"I will say this, the remedy does not help either at the first signs, or during the treatment period, a speedy recovery.",0,1,0,0,0
"However, I also get diarrhoea at least twice a day.",0,0,1,0,0
"Terrible short term memory problems, lack of motivation, weak and wobbly unbalanced feeling (walked like a 90 year old), not sure footed as I walked, overall weak feeling, difficulty driving due to muscle function irregularities, tightness in throat with occasional choking problem, lightheaded foggy brain (like being in a stupor), loss of endurance, heavy legs and arms, eye muscle spasms, dizziness (vertigo), lousy sleeping at night, terrible concentration, bad dreams nightly, foot and leg cramps especially at night in bed, always exhausted, hip joint pain, muscular aches, swallowing problems, hard to get out of bed in the morning, constant muscle tension in legs (inflexibility), sadness, mood swings, loss of muscle mass in chest and arms.",0,0,1,0,0
"I personally know people who were treated with this drug and successfully got rid of hepatitis C. In order for the treatment to be effective, ribavirin tablets are also prescribed for this drug.",1,0,0,1,0
Then I had sinus problems again.,0,0,1,0,0
"In pharmacies in all sold, very popular ointment, the price is affordable, well, the effect is two or three days and the pain from herpes goes away, and then it dries up and disappears from the face.",1,0,0,1,0
stomach upset and notable dehydration.,0,0,1,0,0
I had severe muscle pain and weakness after taking only a few doses of Lipitor.,0,0,1,0,0
"I will say so before receiving kindinorm, we slept disgusting, at night the child would Wake up and sit down and scream loudly, while it was impossible not to talk to him, not to touch him as the reaction was to increase the scream.",0,0,0,1,0
"I did not put these candles on again, and the temperature did not rise above 38.5.",0,0,1,0,0
I take a couple of tablets a week for prevention in the fall and spring and almost do not get sick.,1,0,0,1,0
Man I get up and I can hardly walk.,0,0,1,0,0
"This medicine helped with the heel spurs, however the side effects were far worse and not worth taking the medicine.",0,0,0,1,0
I learned from the pharmacist that this drug can cause wasting of muscles and that it was possible to end up in a wheelchair because of it!!,0,0,0,0,1
Nothing else worked to bring it down and I nearly died with 99% blockage of the LAD before an angioplasty and going on statins.,0,0,0,1,0
Who wants to have their period all month long and be non-stop nauseous?!,0,0,1,0,0
"I now take neurontin, an anti-seizure drug together with pain killers to deal with the muscle problems.",0,0,1,0,0
Heartburn and stomach upset.,0,0,1,0,0
Possible visual disturbances.,0,0,1,0,0
"I experienced lightheadedness, depression, short term memory problems.",0,0,1,0,0
Good day to all!,0,0,0,0,0
But it turned out to be a common Allergy to anti-grippin.,0,0,1,0,0
The pain lessened by following all these recommendations but I was still uncomfortable a lot of the time.,0,0,0,0,0
"Feels like menstrual cramps, back ache, sick to stomach for 24 hours +.",0,0,1,0,0
"My husband also caught a virus, took 2 days and also recovered.",1,0,0,0,0
"This Valerian is an excellent sedative, and especially as a sleeping pill.",1,0,0,0,0
I cannot believe how painful my arms and shoulders are.,0,0,1,0,0
"In the sotave of the drug: paracetamol, cetirizine hydrochloride, chlorpheniramine maleate, dextromethorphan hydrobromide.",0,0,0,0,0
"Abdominal pain, Dizzieness and blood clots in urine which caused problems with urine leaking.",0,0,1,0,0
from his office and I got there I was in such excruciating pain they e.r.,0,0,1,0,0
"I liked cyclopheron, it really put me on my feet in a couple of days.",1,0,0,0,0
I even went to the doctor and told him of all the pain and he said it could be arthrites.,0,0,1,1,0
"None, unless too much is taken too close together, then it can cause gassy abdominal cramping.",0,0,1,0,0
"He helped me three times, and then stopped helping.",1,1,0,0,0
"When I got the vertigo, I had to discontinue.",0,0,1,0,0
"Though it may seem expensive, but for great action and you can spend, especially when you are sick and want to be in service as early as possible.",1,0,0,0,0
After four months on 20 mg suffered calf pains in middle of night.,0,0,1,0,0
"The result: the drug works, but this work and its consequences - the enemy does not want!",0,0,0,0,0
"Well, indeed, cycloferon for 2 days completely on its feet put!",1,0,0,0,0
This is really scaring me because my father had Parkinson's.,0,0,0,1,0
"leg pain, loss of memory, loss of libido and lack of sleep.",0,0,1,0,0
"Since we had colds very often for up to a year, we had to look for an alternative.",0,0,0,1,0
Took my 1st pill 5 hours ago & almost immediately experienced sever abdominal cramps.,0,0,1,0,0
"Still have pain in feet and legs, since Dr made me continue this Lipitor (Crippling Medicine from Hell) & when I refused to take it the 2nd time, even though they continued to tell me that I could DIE if I did not take it, with my response being that I could live with agonizing pain and be disabled on this medication or possibly NOT DIE from this medication and still provide for my family by working.",0,0,1,0,1
