sentences,EF,INF,ADR,DI,Finding
"sweats, weight gain, dry mouth at beginning. ",0,0,1,0,0
The temperature dropped after 2 hours and on the trail.,1,0,0,1,0
"He was not happy with anything and looked at one point... Terrible vomiting, tears and hysteria.",0,0,1,0,0
"We were prescribed it when my daughter started having angina, her throat was red, and there was a white plaque on her tonsils... I had to do something.",0,0,0,1,0
What can you live with?,0,0,0,0,0
"Short term: dizziness,nausea,confusion, and headaches for about 10 days or so.",0,0,1,0,0
I'd still recommend at least giving it a shot.,0,0,0,0,0
Still concerned about the apparent 'withdrawl' in less than 24 hours between doses.,0,0,0,0,0
where do i start?,0,0,0,0,0
"The child began to get sick more than ever, of course, it's all the fault of adapting to the new team.",0,0,1,0,0
I also just felt.,0,0,0,0,0
"About a week later, however, the withdrawal hit and it was HORRIBLE.",0,0,0,0,0
It is all physical and will end after about 8 weeks of,0,0,0,0,0
"I was very suicidal when put on Lexapro and it helped me relax a great deal, I was so much more happy on it but had to stop taking it due to it causing hair loss and it killed my sex drive and feeling.",1,0,1,1,0
I didn't think but about a week later I started having severe pain on my right back side.,0,0,0,0,0
Tried to up dose to the recommended 10 mg. but side effects did not seem to lessen with time.,0,0,1,0,0
Which sucks because it was working really good.,0,0,0,0,0
"I was prescribed it by a cardiologist, I often had high blood pressure, constant weakness, insomnia.",0,0,0,1,0
"My child belonged to the group of chbd (frequently ill children), and had a history of bronchial asthma.",0,0,0,0,1
"Adenoids have been with us for several years, as soon as my star begins to snore at night - this is a harbinger of an imminent illness and a decent edema.",0,0,0,1,0
auditory hallucinations everyday!,0,0,1,0,0
I have to admit that my anxiety is not as bad and my depression is not as bad.,0,0,0,1,0
"Overall impression : not particularly good drug, weak for frequently ill children RATING 4 NOTE",0,1,0,0,0
"This drug was used only in extreme cases, in the morning with difficulty waking up the condition was disgusting, severe fatigue, drowsiness, headache... Of course, if insomnia is not so terrible( I could not sleep for almost a week), it is better to drink something else, sometimes I used a mixture of motherwort-Valerian-hawthorn.",0,0,1,1,0
"I started with 10mg and moved up to 20 pretty quickly, with very little problem.",0,0,0,0,0
"Good drug in terms of lack of side effects, specially when compared to other antidepressants, After awhile, the drug just made me numb, I couldnt really feel anything, and there was a desire in me to look for stimulation elsewhere.",0,0,1,0,0
Me helped where the day on the third.,1,0,0,0,0
"It can cause a rash that begins to itch even without taking other medications(against)allergies, it never went away.",0,0,1,0,0
"However, I start splashing it on her at the very beginning, I suspect that if the runny nose was in full swing, it would be useless.",0,0,0,1,0
"I've been taking one antidepressant or another since 1989)  Prozac was my favorite, but it stopped working after 10 years.",0,0,0,0,0
"Difficulty reaching orgasm, wierd dreams, weight gain.",0,0,1,0,0
IF YOU ARE HAVING PROBLEMS TALK TO YOUR PSYCH ASAP DONT STOP TAKING THIS MEDICINE BY YOURSELF *** warning extreme consequences GOOGLE IT (cymbalta withdrawal) luckily I'm one of the good ones tho. ,0,0,0,0,0
"As I got adjusted to the medication, however, I felt less sleepy.",0,0,0,0,1
I didn't feel any impact other than a side effect.,0,1,0,0,0
"I must say I absolutly love this side effect, I cant believe its been so marked though I didnt expect it at all!",0,0,1,0,0
"But rectal candles "" Viferon ""(as well as candles ""Genferon light"") in diseases help to cope with infection, if of course, the infection is viral, and not bacterial.",1,0,0,0,0
"I thought I was better went off it, but became worse than before when not on medication.",0,0,0,0,0
"Im going back to the Welbutrin which worked perfectly at 75mg a day, really gave me a lift and very little reduction in libido at that dose, which every doctor told me was ineffective, Rediculous-75mg (I break a 100 mg into 4 pieces) a day got me out of the house and energy, confidence.",0,0,0,0,0
"The first month is rough, but it passes, it surely isnt worse then being scared of being in the kitchen because the knives are sharp.",0,0,0,0,0
Strictly facts.,0,0,0,0,0
"I fired her and went back to my previous (male) GP, telling him if he didn't get me off this vile stuff I would hurt myself or someone else.",0,0,1,0,0
This ointment was once bought by my mother when I caught a cold.,0,0,0,1,0
"Repeatedly examined; no allergies, no neoplasms.",0,0,0,0,1
I can make friends.,1,0,0,0,0
Now tapering down over several weeks.,0,0,0,0,0
"However, now, they don't occur.",0,0,0,0,0
Therapy along side of this medication have not only changed my life but saved it.,1,0,0,0,0
I'll take depression any day over this.,0,0,0,0,0
I struggled with the decision to take it because I was so worried that it may harm him because it does pass into breast milk in tiny amounts.,0,0,1,0,0
"after 2 years, I built up a tolerance and had to increase it from 50 mg to 100 mg. the depression was creeping back again.",0,1,0,1,0
I was on other medications but found that Cymbalta works better that anything I have taken.,1,0,0,0,0
I took Cymbalta because I was out of Lexapro.,0,0,0,0,0
"Vastly increased moodiness, extreme levels of excess energy, minor hallucinations, irritability, reduced sex drive, lasting dissociative symptoms.",0,0,1,0,0
I've taken all the other anti-depressants over many years and couldn't stand the side effects.,0,0,1,0,0
Has anyone been on the cymbalta longer and with the combination of other meds that I am taking.,0,0,0,0,0
"We start taking the"" shock dose "" at the first sign of a cold, and oddly enough (it may be autosuggestion), but it helps.",1,0,0,1,0
I had used Wellbutrin before and experienced more constructive energy.,0,0,0,0,0
A good drug quickly knocks down the temperature.,1,0,0,1,0
"I was also, initially, very sleepy.",0,0,1,0,0
"I would NOT recommend this med to anyone, especially those who have an active social life.",0,0,0,0,0
"fatigue and sleeping around 15 hours a night and still tired, Loss of sex drive and erection problems when medication doubled from 75mg to 150)  eye site deteriated to the point I thought i needed glasses but once I took myself off the drug eye site returned to normal.",0,0,1,0,0
"Pappiloma on the face passed without a trace, neoplasms on the fingers of the hands passed + a wart on the pad of the index finger, which was with me for 10-15 years.",1,0,0,1,1
"For the first 1-2 weeks, my neck felt very tired and sore.",0,0,1,0,0
"I feel so much better taking this drug and even my friends and family have noticed a dramatic change in my overall well-being, My Dr. started me on fluoxetine (Prozac- 10 mg) which I take in addition to the Effexor.",1,0,0,0,0
"So, I started to give him small, but the head appeared again ""generic dirt"", I did not pay much attention to it, because the baby almost every day I tried something new.",0,0,1,0,0
"In the life of each of us there are situations when we lose our temper, get angry, swear.",0,0,0,1,0
Hello everybody!,0,0,0,0,0
"Now that I've been on it for a while, I get random tics when at rest that aren't severe enough to really bother me.",0,0,1,0,0
"good, much better than the effexor I was on.",1,0,0,0,0
I go from 200 mg in winter to 125 in the summer.,0,0,0,0,0
"Saw that it was not working after a month, just making me worse and I decided to get off it.",0,1,0,0,0
Diagnosis-cystitis.,0,0,0,1,0
difficult in reaching orgasm.,0,0,1,0,0
"lethargic, unusual dreams, yawning, difficulty reaching orgasm.",0,0,1,0,0
I feel normal around people for the first time in my life.,1,0,0,0,0
When I came off Cymbalta I had the worst side effects I could've ever imagined.,0,0,0,0,0
I chose the opposite path: I tapered off both Lexapro and Wellbutrin and am focusing on nutrition and exercise to keep my mood steady and generally positive.,0,0,0,0,0
Some antidepressants make you so hungry.,0,0,0,0,0
have had continuous diarrhea since I started taking this pill.,0,0,1,0,0
"Unfortunately, as a prevention, this drug was ineffective for us - the child still ""brought "" another virus home and I had to make out a sick list again.""",1,0,0,1,0
Guess I will just have to exercis,0,0,0,0,0
"I love the suggestion where a person opened their capsuals & removed a certain number of ""beads"" every day.",0,0,0,0,0
"The result is terrible: had all kinds of SARS, but the worst for six months twice obstructive bronchitis and now we are almost confirmed bronchial asthma.",0,1,0,1,0
"Felt numb, robot-like.",0,0,1,0,0
lexapro is a great drug.,1,0,0,0,0
"I took so many short naps, but nothing helped.",0,0,1,0,0
At first I had constipation and lethargy.,0,0,1,0,0
"Now, I've sold 2 of the course ""Likopid"" in the month of July and my baby was sick all fall and winter.",1,0,0,0,0
I was at 60mg and then dropped to 30mg for 2 weeks then stopped taking it.,0,0,0,0,0
"Was on this for several years, had back surgery and wanted to quit Effexor because I was no longer depressed or in pain.",1,0,0,1,0
"HOwever, in thinking about when the pain increased, I realized that it coincided with my switch to a higher dose and XR.",0,0,0,0,0
I have been losing hair.,0,0,1,0,0
I cannot orgasm during intercourse and I've tried everything.,0,0,1,0,0
"I felt its positive effects within a day or two, and pressed through the initial side effects because I was so encouraged by the anti-depressive features.",1,0,0,0,0
"My anxiety levels are down,I'm calm,mental clutter is gone,sleeping better.",1,0,0,1,0
Don't take this stuff!!!,0,0,0,0,0
They are also effective for us in combination with other medications.,1,0,0,0,0
The first time I took Lexy (10 mg) was terrifying.,0,0,0,0,0
effexor works very well.,1,0,0,0,0
"had much more energy, improvement in grades, felt fully rested every morning, weight loss, incredible improvement in general attitude, much less shy.",1,0,0,1,0
"there are many who are taking this medication and have not had any side effects at all and even the ones that have, it has been worth the side effects.",0,0,0,0,0
My weight issues have almost COMPLETELY disappeared (within weeks I saw differences) and the urge to pull my hair has dwindled.,1,0,0,0,0
I put a car in to a tree and the 2nd one in a telegraph pole.,0,0,0,0,0
"I am taking 5 mg. Can orgasm easily so far (I've been checking), If anything, my appetite's diminished, But it's only been 6 days, and I expect things will change.",0,0,1,0,0
There are more modern and effective ways to treat insomnia.,0,0,0,1,0
Bad vivid dreams.,0,0,1,0,0
"Have a support system- family, friends- to help you when you are down.",0,0,0,0,0
This occurs almost exclusively when I am over-tired.,0,0,1,0,0
"(In the evening I drank no-shpa as everything went, I drink for two days I do not feel dizzy and do not hurt)))if it wasn't for no-shpa I don't know what happened to me!",1,0,0,1,0
"Brain fog, derealization/depersonalization, lack of concentration, hard time remembering things.",0,0,1,0,0
Wow.,0,0,0,0,0
My pockets were full of rocks everyday.,0,0,0,0,0
"I didn't realize how bad my depression was until looking back on it-I wasn't motivated to do anything, had paranoid delusions, was always achy and unwell, and was just generally unhappy.",0,0,0,0,0
Was on Prozac 20mg and it was making me more depressed.,0,0,0,0,0
After taking this for three weeks I began to not process thoughts well and found it difficult to concentrate and function well.,0,0,1,0,0
"I've tried many kinds of anxiety/dep med and nothing works for me,every one so far has been just a ""sleeping pill"" and I dont want to sleep my life away.",0,0,0,0,0
